updatedate,ziptext,case_count,population,new_cases,days_past
2020-08-08,92071.0,322.0,53422,6.0,212
2020-08-08,92115.0,758.0,58560,8.0,212
2020-08-08,92101.0,522.0,37095,6.0,212
2020-08-08,92116.0,221.0,31680,1.0,212
2020-08-08,92130.0,238.0,48940,5.0,212
2020-08-08,92118.0,115.0,23575,1.0,212
2020-08-08,92069.0,413.0,46369,6.0,212
2020-08-08,92536.0,1.0,3810,0.0,212
2020-08-08,92259.0,0.0,390,0.0,212
2020-08-08,92182.0,0.0,606,0.0,212
2020-08-08,92173.0,1058.0,29429,18.0,212
2020-08-08,92161.0,4.0,0,0.0,212
2020-08-08,92155.0,0.0,550,0.0,212
2020-08-08,92154.0,1995.0,79708,15.0,212
2020-08-08,92145.0,16.0,1449,0.0,212
2020-08-08,92140.0,68.0,3435,0.0,212
2020-08-08,92139.0,570.0,35125,6.0,212
2020-08-08,92136.0,94.0,10699,0.0,212
2020-08-08,92135.0,39.0,571,0.0,212
2020-08-08,92134.0,10.0,198,0.0,212
2020-08-08,92131.0,130.0,32787,0.0,212
2020-08-08,92129.0,193.0,51536,1.0,212
2020-08-08,92128.0,201.0,47490,3.0,212
2020-08-08,92127.0,174.0,39337,0.0,212
2020-08-08,92126.0,405.0,73343,5.0,212
2020-08-08,92124.0,142.0,30443,1.0,212
2020-08-08,92123.0,213.0,26823,3.0,212
2020-08-08,92122.0,144.0,43728,0.0,212
2020-08-08,92121.0,21.0,4179,0.0,212
2020-08-08,92120.0,178.0,26317,2.0,212
2020-08-08,92119.0,117.0,23057,4.0,212
2020-08-08,92117.0,346.0,51332,5.0,212
2020-08-08,92067.0,48.0,9535,1.0,212
2020-08-08,92672.0,0.0,34464,0.0,212
2020-08-08,92065.0,202.0,35414,4.0,212
2020-08-08,91980.0,16.0,165,0.0,212
2020-08-08,91978.0,100.0,8896,1.0,212
2020-08-08,91977.0,987.0,58368,8.0,212
2020-08-08,91963.0,27.0,1118,2.0,212
2020-08-08,91962.0,5.0,1646,0.0,212
2020-08-08,91950.0,1265.0,60322,26.0,212
2020-08-08,91948.0,0.0,78,0.0,212
2020-08-08,91945.0,352.0,25460,6.0,212
2020-08-08,91942.0,351.0,38069,1.0,212
2020-08-08,91941.0,248.0,31779,3.0,212
2020-08-08,91935.0,63.0,8624,1.0,212
2020-08-08,91934.0,1.0,737,0.0,212
2020-08-08,91932.0,420.0,25718,6.0,212
2020-08-08,91931.0,0.0,592,0.0,212
2020-08-08,91917.0,40.0,992,0.0,212
2020-08-08,91916.0,10.0,1622,1.0,212
2020-08-08,91915.0,357.0,24659,4.0,212
2020-08-08,91914.0,203.0,15448,2.0,212
2020-08-08,91913.0,604.0,40971,3.0,212
2020-08-08,91911.0,1632.0,82999,20.0,212
2020-08-08,91910.0,1365.0,75802,22.0,212
2020-08-08,91906.0,19.0,3627,1.0,212
2020-08-08,91905.0,7.0,1700,0.0,212
2020-08-08,91902.0,192.0,17653,2.0,212
2020-08-08,91901.0,82.0,17403,0.0,212
2020-08-08,92003.0,36.0,4746,0.0,212
2020-08-08,92004.0,17.0,3881,0.0,212
2020-08-08,92066.0,5.0,378,0.0,212
2020-08-08,92008.0,142.0,27649,0.0,212
2020-08-08,92007.0,40.0,10429,1.0,212
2020-08-08,92064.0,207.0,47904,2.0,212
2020-08-08,92061.0,16.0,2499,1.0,212
2020-08-08,92060.0,1.0,218,0.0,212
2020-08-08,92059.0,53.0,1618,1.0,212
2020-08-08,92058.0,200.0,42436,5.0,212
2020-08-08,92057.0,358.0,54096,14.0,212
2020-08-08,92055.0,64.0,15655,0.0,212
2020-08-08,92054.0,290.0,40375,9.0,212
2020-08-08,92040.0,280.0,41281,3.0,212
2020-08-08,92037.0,235.0,46781,6.0,212
2020-08-08,92036.0,7.0,3440,0.0,212
2020-08-08,92056.0,310.0,51835,4.0,212
2020-08-08,92028.0,349.0,46239,2.0,212
2020-08-08,92029.0,88.0,19021,1.0,212
2020-08-08,92010.0,75.0,14382,1.0,212
2020-08-08,92011.0,108.0,22405,1.0,212
2020-08-08,92014.0,61.0,13154,1.0,212
2020-08-08,92020.0,935.0,57767,12.0,212
2020-08-08,92019.0,502.0,42598,4.0,212
2020-08-08,92009.0,201.0,40747,1.0,212
2020-08-08,92024.0,253.0,49121,0.0,212
2020-08-08,92025.0,476.0,49978,9.0,212
2020-08-08,92026.0,458.0,48922,11.0,212
2020-08-08,92027.0,563.0,53881,10.0,212
2020-08-08,92021.0,853.0,65068,8.0,212
2020-08-09,92106.0,96.0,19330,1.0,211
2020-08-09,92104.0,420.0,44414,2.0,211
2020-08-09,92105.0,1045.0,69813,11.0,211
2020-08-09,92107.0,153.0,28651,0.0,211
2020-08-09,92114.0,1014.0,65433,9.0,211
2020-08-09,92109.0,491.0,45787,3.0,211
2020-08-09,92110.0,218.0,25341,4.0,211
2020-08-09,92111.0,366.0,45096,2.0,211
2020-08-09,92113.0,1270.0,56066,5.0,211
2020-08-09,92103.0,300.0,31066,1.0,211
2020-08-09,92108.0,252.0,18858,1.0,211
2020-08-09,92102.0,779.0,43267,4.0,211
2020-08-09,92070.0,4.0,1245,0.0,211
2020-08-09,92096.0,0.0,3395,0.0,211
2020-08-09,92093.0,8.0,8392,0.0,211
2020-08-09,92091.0,7.0,1048,0.0,211
2020-08-09,92086.0,5.0,1573,0.0,211
2020-08-09,92084.0,418.0,47654,2.0,211
2020-08-09,92083.0,406.0,36975,4.0,211
2020-08-09,92082.0,107.0,19037,0.0,211
2020-08-09,92081.0,138.0,27404,1.0,211
2020-08-09,92078.0,284.0,42906,1.0,211
2020-08-09,92075.0,45.0,12056,0.0,211
2020-08-09,92071.0,326.0,53422,4.0,211
2020-08-09,92115.0,760.0,58560,2.0,211
2020-08-09,92101.0,525.0,37095,3.0,211
2020-08-09,92116.0,223.0,31680,2.0,211
2020-08-09,92130.0,241.0,48940,3.0,211
2020-08-09,92118.0,116.0,23575,1.0,211
2020-08-09,92069.0,417.0,46369,4.0,211
2020-08-09,92536.0,1.0,3810,0.0,211
2020-08-09,92259.0,0.0,390,0.0,211
2020-08-09,92182.0,0.0,606,0.0,211
2020-08-09,92173.0,1069.0,29429,11.0,211
2020-08-09,92161.0,4.0,0,0.0,211
2020-08-09,92155.0,0.0,550,0.0,211
2020-08-09,92154.0,2004.0,79708,9.0,211
2020-08-09,92145.0,16.0,1449,0.0,211
2020-08-09,92140.0,68.0,3435,0.0,211
2020-08-09,92139.0,574.0,35125,4.0,211
2020-08-09,92136.0,94.0,10699,0.0,211
2020-08-09,92135.0,39.0,571,0.0,211
2020-08-09,92134.0,10.0,198,0.0,211
2020-08-09,92131.0,130.0,32787,0.0,211
2020-08-09,92129.0,195.0,51536,2.0,211
2020-08-09,92128.0,202.0,47490,1.0,211
2020-08-09,92127.0,175.0,39337,1.0,211
2020-08-09,92126.0,406.0,73343,1.0,211
2020-08-09,92124.0,142.0,30443,0.0,211
2020-08-09,92123.0,213.0,26823,0.0,211
2020-08-09,92122.0,145.0,43728,1.0,211
2020-08-09,92121.0,22.0,4179,1.0,211
2020-08-09,92120.0,178.0,26317,0.0,211
2020-08-09,92119.0,117.0,23057,0.0,211
2020-08-09,92117.0,350.0,51332,4.0,211
2020-08-09,92672.0,0.0,34464,0.0,211
2020-08-09,92067.0,48.0,9535,0.0,211
2020-08-09,92065.0,203.0,35414,1.0,211
2020-08-09,91980.0,16.0,165,0.0,211
2020-08-09,91978.0,101.0,8896,1.0,211
2020-08-09,91977.0,995.0,58368,8.0,211
2020-08-09,91963.0,27.0,1118,0.0,211
2020-08-09,91962.0,5.0,1646,0.0,211
2020-08-09,91950.0,1272.0,60322,7.0,211
2020-08-09,91948.0,0.0,78,0.0,211
2020-08-09,91945.0,358.0,25460,6.0,211
2020-08-09,91942.0,354.0,38069,3.0,211
2020-08-09,91941.0,251.0,31779,3.0,211
2020-08-09,91935.0,63.0,8624,0.0,211
2020-08-09,91932.0,422.0,25718,2.0,211
2020-08-09,91931.0,0.0,592,0.0,211
2020-08-09,91917.0,40.0,992,0.0,211
2020-08-09,91916.0,10.0,1622,0.0,211
2020-08-09,91915.0,361.0,24659,4.0,211
2020-08-09,91914.0,203.0,15448,0.0,211
2020-08-09,91913.0,609.0,40971,5.0,211
2020-08-09,91911.0,1641.0,82999,9.0,211
2020-08-09,91910.0,1374.0,75802,9.0,211
2020-08-09,91906.0,19.0,3627,0.0,211
2020-08-09,91905.0,7.0,1700,0.0,211
2020-08-09,91902.0,194.0,17653,2.0,211
2020-08-09,91901.0,84.0,17403,2.0,211
2020-08-09,92066.0,5.0,378,0.0,211
2020-08-09,92003.0,36.0,4746,0.0,211
2020-08-09,92004.0,17.0,3881,0.0,211
2020-08-09,91934.0,1.0,737,0.0,211
2020-08-09,92008.0,143.0,27649,1.0,211
2020-08-09,92007.0,40.0,10429,0.0,211
2020-08-09,92061.0,16.0,2499,0.0,211
2020-08-09,92060.0,1.0,218,0.0,211
2020-08-09,92059.0,53.0,1618,0.0,211
2020-08-09,92058.0,202.0,42436,2.0,211
2020-08-09,92057.0,361.0,54096,3.0,211
2020-08-09,92056.0,313.0,51835,3.0,211
2020-08-09,92055.0,64.0,15655,0.0,211
2020-08-09,92054.0,290.0,40375,0.0,211
2020-08-09,92040.0,280.0,41281,0.0,211
2020-08-09,92037.0,236.0,46781,1.0,211
2020-08-09,92036.0,7.0,3440,0.0,211
2020-08-09,92029.0,90.0,19021,2.0,211
2020-08-09,92064.0,211.0,47904,4.0,211
2020-08-09,92014.0,61.0,13154,0.0,211
2020-08-09,92027.0,568.0,53881,5.0,211
2020-08-09,92026.0,463.0,48922,5.0,211
2020-08-09,92025.0,476.0,49978,0.0,211
2020-08-09,92024.0,255.0,49121,2.0,211
2020-08-09,92021.0,863.0,65068,10.0,211
2020-08-09,92020.0,941.0,57767,6.0,211
2020-08-09,92019.0,507.0,42598,5.0,211
2020-08-09,92028.0,352.0,46239,3.0,211
2020-08-09,92011.0,109.0,22405,1.0,211
2020-08-09,92010.0,76.0,14382,1.0,211
2020-08-09,92009.0,201.0,40747,0.0,211
2020-08-10,92107.0,153.0,28651,0.0,210
2020-08-10,92116.0,223.0,31680,0.0,210
2020-08-10,92105.0,1055.0,69813,10.0,210
2020-08-10,92106.0,97.0,19330,1.0,210
2020-08-10,92108.0,252.0,18858,0.0,210
2020-08-10,92115.0,766.0,58560,6.0,210
2020-08-10,92110.0,218.0,25341,0.0,210
2020-08-10,92111.0,368.0,45096,2.0,210
2020-08-10,92113.0,1282.0,56066,12.0,210
2020-08-10,92114.0,1023.0,65433,9.0,210
2020-08-10,92104.0,421.0,44414,1.0,210
2020-08-10,92109.0,493.0,45787,2.0,210
2020-08-10,92103.0,300.0,31066,0.0,210
2020-08-10,92086.0,5.0,1573,0.0,210
2020-08-10,92101.0,529.0,37095,4.0,210
2020-08-10,92096.0,0.0,3395,0.0,210
2020-08-10,92093.0,8.0,8392,0.0,210
2020-08-10,92091.0,7.0,1048,0.0,210
2020-08-10,92084.0,419.0,47654,1.0,210
2020-08-10,92083.0,406.0,36975,0.0,210
2020-08-10,92082.0,107.0,19037,0.0,210
2020-08-10,92081.0,139.0,27404,1.0,210
2020-08-10,92078.0,289.0,42906,5.0,210
2020-08-10,92075.0,45.0,12056,0.0,210
2020-08-10,92071.0,332.0,53422,6.0,210
2020-08-10,92102.0,781.0,43267,2.0,210
2020-08-10,92117.0,352.0,51332,2.0,210
2020-08-10,92070.0,4.0,1245,0.0,210
2020-08-10,92119.0,117.0,23057,0.0,210
2020-08-10,92672.0,0.0,34464,0.0,210
2020-08-10,92536.0,1.0,3810,0.0,210
2020-08-10,92259.0,0.0,390,0.0,210
2020-08-10,92182.0,0.0,606,0.0,210
2020-08-10,92173.0,1072.0,29429,3.0,210
2020-08-10,92161.0,4.0,0,0.0,210
2020-08-10,92155.0,0.0,550,0.0,210
2020-08-10,92154.0,2014.0,79708,10.0,210
2020-08-10,92145.0,16.0,1449,0.0,210
2020-08-10,92140.0,71.0,3435,3.0,210
2020-08-10,92139.0,578.0,35125,4.0,210
2020-08-10,92136.0,95.0,10699,1.0,210
2020-08-10,92135.0,39.0,571,0.0,210
2020-08-10,92134.0,10.0,198,0.0,210
2020-08-10,92131.0,130.0,32787,0.0,210
2020-08-10,92130.0,241.0,48940,0.0,210
2020-08-10,92129.0,197.0,51536,2.0,210
2020-08-10,92128.0,204.0,47490,2.0,210
2020-08-10,92127.0,179.0,39337,4.0,210
2020-08-10,92126.0,408.0,73343,2.0,210
2020-08-10,92124.0,142.0,30443,0.0,210
2020-08-10,92123.0,214.0,26823,1.0,210
2020-08-10,92122.0,145.0,43728,0.0,210
2020-08-10,92121.0,22.0,4179,0.0,210
2020-08-10,92120.0,179.0,26317,1.0,210
2020-08-10,92118.0,116.0,23575,0.0,210
2020-08-10,92069.0,420.0,46369,3.0,210
2020-08-10,92067.0,48.0,9535,0.0,210
2020-08-10,92066.0,5.0,378,0.0,210
2020-08-10,92003.0,37.0,4746,1.0,210
2020-08-10,91980.0,17.0,165,1.0,210
2020-08-10,91978.0,101.0,8896,0.0,210
2020-08-10,91977.0,997.0,58368,2.0,210
2020-08-10,91963.0,27.0,1118,0.0,210
2020-08-10,91962.0,5.0,1646,0.0,210
2020-08-10,91950.0,1274.0,60322,2.0,210
2020-08-10,91948.0,0.0,78,0.0,210
2020-08-10,91945.0,361.0,25460,3.0,210
2020-08-10,91942.0,355.0,38069,1.0,210
2020-08-10,91941.0,251.0,31779,0.0,210
2020-08-10,91935.0,64.0,8624,1.0,210
2020-08-10,91934.0,1.0,737,0.0,210
2020-08-10,91932.0,423.0,25718,1.0,210
2020-08-10,91931.0,0.0,592,0.0,210
2020-08-10,91917.0,40.0,992,0.0,210
2020-08-10,91916.0,10.0,1622,0.0,210
2020-08-10,91915.0,363.0,24659,2.0,210
2020-08-10,91914.0,206.0,15448,3.0,210
2020-08-10,91913.0,609.0,40971,0.0,210
2020-08-10,91911.0,1648.0,82999,7.0,210
2020-08-10,91910.0,1381.0,75802,7.0,210
2020-08-10,91906.0,19.0,3627,0.0,210
2020-08-10,91905.0,7.0,1700,0.0,210
2020-08-10,91902.0,194.0,17653,0.0,210
2020-08-10,92004.0,17.0,3881,0.0,210
2020-08-10,92007.0,40.0,10429,0.0,210
2020-08-10,91901.0,85.0,17403,1.0,210
2020-08-10,92009.0,201.0,40747,0.0,210
2020-08-10,92008.0,143.0,27649,0.0,210
2020-08-10,92065.0,206.0,35414,3.0,210
2020-08-10,92064.0,212.0,47904,1.0,210
2020-08-10,92061.0,16.0,2499,0.0,210
2020-08-10,92060.0,1.0,218,0.0,210
2020-08-10,92059.0,53.0,1618,0.0,210
2020-08-10,92058.0,203.0,42436,1.0,210
2020-08-10,92056.0,319.0,51835,6.0,210
2020-08-10,92055.0,64.0,15655,0.0,210
2020-08-10,92054.0,291.0,40375,1.0,210
2020-08-10,92040.0,282.0,41281,2.0,210
2020-08-10,92037.0,237.0,46781,1.0,210
2020-08-10,92057.0,367.0,54096,6.0,210
2020-08-10,92029.0,90.0,19021,0.0,210
2020-08-10,92036.0,7.0,3440,0.0,210
2020-08-10,92011.0,109.0,22405,0.0,210
2020-08-10,92014.0,61.0,13154,0.0,210
2020-08-10,92019.0,507.0,42598,0.0,210
2020-08-10,92021.0,867.0,65068,4.0,210
2020-08-10,92020.0,946.0,57767,5.0,210
2020-08-10,92010.0,76.0,14382,0.0,210
2020-08-10,92025.0,481.0,49978,5.0,210
2020-08-10,92026.0,465.0,48922,2.0,210
2020-08-10,92027.0,573.0,53881,5.0,210
2020-08-10,92028.0,357.0,46239,5.0,210
2020-08-10,92024.0,259.0,49121,4.0,210
2020-08-11,92107.0,155.0,28651,2.0,209
2020-08-11,92105.0,1062.0,69813,7.0,209
2020-08-11,92106.0,98.0,19330,1.0,209
2020-08-11,92108.0,254.0,18858,2.0,209
2020-08-11,92115.0,768.0,58560,2.0,209
2020-08-11,92110.0,219.0,25341,1.0,209
2020-08-11,92111.0,368.0,45096,0.0,209
2020-08-11,92113.0,1290.0,56066,8.0,209
2020-08-11,92114.0,1033.0,65433,10.0,209
2020-08-11,92104.0,424.0,44414,3.0,209
2020-08-11,92109.0,495.0,45787,2.0,209
2020-08-11,92103.0,300.0,31066,0.0,209
2020-08-11,92071.0,334.0,53422,2.0,209
2020-08-11,92101.0,534.0,37095,5.0,209
2020-08-11,92096.0,0.0,3395,0.0,209
2020-08-11,92093.0,8.0,8392,0.0,209
2020-08-11,92091.0,7.0,1048,0.0,209
2020-08-11,92086.0,5.0,1573,0.0,209
2020-08-11,92084.0,423.0,47654,4.0,209
2020-08-11,92083.0,412.0,36975,6.0,209
2020-08-11,92082.0,113.0,19037,6.0,209
2020-08-11,92081.0,139.0,27404,0.0,209
2020-08-11,92078.0,291.0,42906,2.0,209
2020-08-11,92075.0,45.0,12056,0.0,209
2020-08-11,92116.0,226.0,31680,3.0,209
2020-08-11,92102.0,786.0,43267,5.0,209
2020-08-11,92117.0,352.0,51332,0.0,209
2020-08-11,92131.0,131.0,32787,1.0,209
2020-08-11,92119.0,120.0,23057,3.0,209
2020-08-11,92070.0,4.0,1245,0.0,209
2020-08-11,92672.0,0.0,34464,0.0,209
2020-08-11,92536.0,1.0,3810,0.0,209
2020-08-11,92259.0,0.0,390,0.0,209
2020-08-11,92182.0,0.0,606,0.0,209
2020-08-11,92173.0,1079.0,29429,7.0,209
2020-08-11,92161.0,4.0,0,0.0,209
2020-08-11,92155.0,0.0,550,0.0,209
2020-08-11,92154.0,2027.0,79708,13.0,209
2020-08-11,92145.0,16.0,1449,0.0,209
2020-08-11,92140.0,71.0,3435,0.0,209
2020-08-11,92139.0,582.0,35125,4.0,209
2020-08-11,92136.0,96.0,10699,1.0,209
2020-08-11,92135.0,39.0,571,0.0,209
2020-08-11,92134.0,11.0,198,1.0,209
2020-08-11,92130.0,244.0,48940,3.0,209
2020-08-11,92129.0,199.0,51536,2.0,209
2020-08-11,92128.0,204.0,47490,0.0,209
2020-08-11,92127.0,179.0,39337,0.0,209
2020-08-11,92126.0,412.0,73343,4.0,209
2020-08-11,92124.0,142.0,30443,0.0,209
2020-08-11,92123.0,217.0,26823,3.0,209
2020-08-11,92122.0,146.0,43728,1.0,209
2020-08-11,92121.0,22.0,4179,0.0,209
2020-08-11,92120.0,179.0,26317,0.0,209
2020-08-11,92118.0,116.0,23575,0.0,209
2020-08-11,92069.0,422.0,46369,2.0,209
2020-08-11,92067.0,48.0,9535,0.0,209
2020-08-11,92066.0,5.0,378,0.0,209
2020-08-11,92003.0,37.0,4746,0.0,209
2020-08-11,91980.0,17.0,165,0.0,209
2020-08-11,91978.0,101.0,8896,0.0,209
2020-08-11,91977.0,1003.0,58368,6.0,209
2020-08-11,91963.0,27.0,1118,0.0,209
2020-08-11,91962.0,5.0,1646,0.0,209
2020-08-11,91950.0,1282.0,60322,8.0,209
2020-08-11,91948.0,0.0,78,0.0,209
2020-08-11,91945.0,363.0,25460,2.0,209
2020-08-11,91942.0,357.0,38069,2.0,209
2020-08-11,91941.0,252.0,31779,1.0,209
2020-08-11,91935.0,65.0,8624,1.0,209
2020-08-11,91934.0,1.0,737,0.0,209
2020-08-11,91932.0,423.0,25718,0.0,209
2020-08-11,91931.0,0.0,592,0.0,209
2020-08-11,91917.0,40.0,992,0.0,209
2020-08-11,91916.0,10.0,1622,0.0,209
2020-08-11,91915.0,365.0,24659,2.0,209
2020-08-11,91914.0,209.0,15448,3.0,209
2020-08-11,91913.0,609.0,40971,0.0,209
2020-08-11,91911.0,1661.0,82999,13.0,209
2020-08-11,91910.0,1396.0,75802,15.0,209
2020-08-11,91906.0,19.0,3627,0.0,209
2020-08-11,91905.0,7.0,1700,0.0,209
2020-08-11,91902.0,194.0,17653,0.0,209
2020-08-11,92004.0,17.0,3881,0.0,209
2020-08-11,92007.0,40.0,10429,0.0,209
2020-08-11,91901.0,85.0,17403,0.0,209
2020-08-11,92009.0,201.0,40747,0.0,209
2020-08-11,92008.0,147.0,27649,4.0,209
2020-08-11,92065.0,208.0,35414,2.0,209
2020-08-11,92064.0,213.0,47904,1.0,209
2020-08-11,92061.0,16.0,2499,0.0,209
2020-08-11,92060.0,1.0,218,0.0,209
2020-08-11,92059.0,54.0,1618,1.0,209
2020-08-11,92058.0,209.0,42436,6.0,209
2020-08-11,92056.0,321.0,51835,2.0,209
2020-08-11,92055.0,64.0,15655,0.0,209
2020-08-11,92054.0,294.0,40375,3.0,209
2020-08-11,92040.0,284.0,41281,2.0,209
2020-08-11,92037.0,237.0,46781,0.0,209
2020-08-11,92057.0,373.0,54096,6.0,209
2020-08-11,92029.0,92.0,19021,2.0,209
2020-08-11,92036.0,7.0,3440,0.0,209
2020-08-11,92011.0,111.0,22405,2.0,209
2020-08-11,92014.0,61.0,13154,0.0,209
2020-08-11,92019.0,512.0,42598,5.0,209
2020-08-11,92021.0,878.0,65068,11.0,209
2020-08-11,92020.0,952.0,57767,6.0,209
2020-08-11,92010.0,76.0,14382,0.0,209
2020-08-11,92025.0,487.0,49978,6.0,209
